video_file,target_type,target_state,target_position,frame_time_sec,confidence,bbox_center_x,bbox_center_y,frame_number
SHOT0006.MP4,red,entire,middle-center,1.18,0.385,1292,638,47
SHOT0006.MP4,red,entire,middle-center,1.2,0.481,1285,636,48
SHOT0006.MP4,red,entire,middle-center,1.23,0.491,1281,635,49
SHOT0006.MP4,red,entire,middle-center,1.25,0.431,1277,633,50
SHOT0006.MP4,red,entire,middle-center,1.28,0.56,1274,631,51
SHOT0006.MP4,red,entire,middle-center,1.3,0.64,1270,629,52
SHOT0006.MP4,red,entire,middle-center,1.33,0.672,1266,628,53
SHOT0006.MP4,red,entire,middle-center,1.35,0.705,1262,626,54
SHOT0006.MP4,red,entire,middle-center,1.38,0.726,1259,624,55
SHOT0006.MP4,red,entire,middle-center,1.4,0.733,1255,622,56
SHOT0006.MP4,red,entire,middle-center,1.43,0.698,1250,621,57
SHOT0006.MP4,red,entire,middle-center,1.45,0.618,1247,619,58
SHOT0006.MP4,red,entire,middle-center,1.48,0.651,1244,616,59
SHOT0006.MP4,red,entire,middle-center,1.5,0.742,1242,614,60
SHOT0006.MP4,red,entire,middle-center,1.53,0.795,1238,612,61
SHOT0006.MP4,red,entire,middle-center,1.55,0.778,1236,609,62
SHOT0006.MP4,red,entire,middle-center,1.58,0.773,1233,607,63
SHOT0006.MP4,red,entire,middle-center,1.6,0.679,1230,606,64
SHOT0006.MP4,red,entire,middle-center,1.63,0.563,1227,605,65
SHOT0006.MP4,red,entire,middle-center,1.65,0.528,1223,604,66
SHOT0006.MP4,red,entire,middle-center,1.68,0.557,1217,602,67
SHOT0006.MP4,red,entire,middle-center,1.7,0.536,1214,600,68
SHOT0006.MP4,red,entire,middle-center,1.73,0.516,1213,598,69
SHOT0006.MP4,red,entire,middle-center,1.75,0.543,1211,595,70
SHOT0006.MP4,red,entire,middle-center,1.78,0.596,1209,593,71
SHOT0006.MP4,red,entire,middle-center,1.8,0.675,1206,591,72
SHOT0006.MP4,red,entire,middle-center,1.83,0.698,1203,589,73
SHOT0006.MP4,red,entire,middle-center,1.85,0.712,1199,588,74
SHOT0006.MP4,red,entire,middle-center,1.88,0.726,1197,588,75
SHOT0006.MP4,red,entire,middle-center,1.9,0.734,1195,587,76
SHOT0006.MP4,red,entire,middle-center,1.93,0.744,1192,586,77
SHOT0006.MP4,red,entire,middle-center,1.95,0.73,1187,586,78
SHOT0006.MP4,red,entire,middle-center,1.98,0.632,1182,586,79
SHOT0006.MP4,red,entire,middle-center,2.0,0.56,1180,584,80
SHOT0006.MP4,red,entire,middle-center,2.03,0.69,1177,584,81
SHOT0006.MP4,red,entire,middle-center,2.05,0.753,1173,581,82
SHOT0006.MP4,red,entire,middle-center,2.08,0.758,1169,580,83
SHOT0006.MP4,red,entire,middle-center,2.1,0.734,1167,579,84
SHOT0006.MP4,red,entire,middle-center,2.13,0.731,1164,578,85
SHOT0006.MP4,red,entire,middle-center,2.15,0.715,1161,576,86
SHOT0006.MP4,red,entire,middle-center,2.18,0.716,1158,576,87
SHOT0006.MP4,red,entire,middle-center,2.2,0.667,1154,575,88
SHOT0006.MP4,red,entire,middle-center,2.23,0.6,1150,574,89
SHOT0006.MP4,red,entire,middle-center,2.25,0.371,1147,573,90
SHOT0006.MP4,red,entire,middle-center,2.28,0.433,1144,572,91
SHOT0006.MP4,red,entire,middle-center,2.3,0.446,1142,572,92
SHOT0006.MP4,red,entire,middle-center,2.33,0.388,1136,570,93
SHOT0006.MP4,red,entire,middle-center,2.35,0.411,1132,569,94
SHOT0006.MP4,red,entire,middle-center,2.38,0.548,1127,569,95
SHOT0006.MP4,red,entire,middle-center,2.4,0.586,1122,568,96
SHOT0006.MP4,red,entire,middle-center,2.43,0.523,1117,566,97
SHOT0006.MP4,red,entire,middle-center,2.45,0.465,1115,565,98
SHOT0006.MP4,red,entire,middle-center,2.48,0.54,1112,564,99
SHOT0006.MP4,red,entire,middle-center,2.5,0.601,1108,563,100
SHOT0006.MP4,red,entire,middle-center,2.53,0.623,1105,561,101
SHOT0006.MP4,red,entire,middle-center,2.55,0.643,1101,560,102
SHOT0006.MP4,red,entire,middle-center,2.58,0.646,1098,560,103
SHOT0006.MP4,red,entire,middle-center,2.6,0.667,1095,560,104
SHOT0006.MP4,red,entire,middle-center,2.63,0.648,1093,561,105
SHOT0006.MP4,red,entire,middle-center,2.65,0.631,1090,561,106
SHOT0006.MP4,red,entire,middle-center,2.68,0.613,1088,562,107
SHOT0006.MP4,red,entire,middle-center,2.7,0.542,1085,563,108
SHOT0006.MP4,red,entire,middle-center,2.73,0.525,1084,565,109
SHOT0006.MP4,red,entire,middle-center,2.75,0.507,1084,565,110
SHOT0006.MP4,red,entire,middle-center,2.78,0.461,1084,567,111
SHOT0006.MP4,red,entire,middle-center,2.8,0.421,1083,568,112
SHOT0006.MP4,red,entire,middle-center,2.83,0.341,1083,569,113
SHOT0006.MP4,red,entire,middle-center,2.9,0.439,1082,575,116
SHOT0006.MP4,red,entire,middle-center,2.93,0.468,1082,582,117
SHOT0006.MP4,red,entire,middle-center,2.98,0.429,1084,637,119
SHOT0006.MP4,red,entire,middle-center,3.0,0.55,1077,707,120
SHOT0006.MP4,red,entire,middle-center,3.03,0.533,1077,755,121
SHOT0006.MP4,red,entire,middle-center,3.05,0.412,1085,794,122
SHOT0006.MP4,red,entire,middle-center,3.08,0.543,1096,817,123
SHOT0006.MP4,red,entire,middle-center,3.1,0.521,1107,826,124
SHOT0006.MP4,red,entire,middle-center,3.13,0.409,1113,826,125
SHOT0006.MP4,red,entire,middle-center,3.15,0.346,1115,816,126
SHOT0006.MP4,red,entire,middle-center,3.18,0.427,1112,804,127
SHOT0006.MP4,red,entire,middle-center,3.2,0.47,1104,795,128
SHOT0006.MP4,red,entire,middle-center,3.23,0.541,1096,786,129
SHOT0006.MP4,red,entire,middle-center,3.25,0.557,1088,777,130
SHOT0006.MP4,red,entire,middle-center,3.28,0.349,1079,767,131
SHOT0006.MP4,red,entire,middle-center,3.3,0.541,1068,755,132
SHOT0006.MP4,red,entire,middle-center,3.33,0.574,1060,745,133
SHOT0006.MP4,red,entire,middle-center,3.38,0.405,1048,723,135
SHOT0006.MP4,red,entire,middle-center,3.4,0.523,1043,711,136
SHOT0006.MP4,red,entire,middle-center,3.43,0.386,1042,701,137
SHOT0006.MP4,red,entire,middle-center,3.45,0.568,1042,689,138
SHOT0006.MP4,red,entire,middle-center,3.48,0.629,1044,677,139
SHOT0006.MP4,red,entire,middle-center,3.5,0.353,1048,667,140
SHOT0006.MP4,red,entire,middle-center,3.53,0.534,1052,654,141
SHOT0006.MP4,red,entire,middle-center,3.55,0.623,1057,643,142
SHOT0006.MP4,red,entire,middle-center,3.58,0.594,1063,630,143
SHOT0006.MP4,red,entire,middle-center,3.6,0.644,1066,618,144
SHOT0006.MP4,red,entire,middle-center,3.63,0.513,1075,606,145
SHOT0006.MP4,red,entire,middle-center,3.65,0.467,1080,593,146
SHOT0006.MP4,red,entire,middle-center,3.68,0.517,1084,583,147
SHOT0006.MP4,red,entire,middle-center,3.7,0.335,1091,573,148
SHOT0006.MP4,red,entire,middle-center,3.73,0.576,1099,562,149
SHOT0006.MP4,red,entire,middle-center,3.75,0.615,1105,553,150
SHOT0006.MP4,red,entire,middle-center,3.78,0.412,1114,544,151
SHOT0006.MP4,red,entire,middle-center,3.8,0.482,1123,537,152
SHOT0006.MP4,red,entire,middle-center,3.83,0.586,1133,529,153
SHOT0006.MP4,red,entire,middle-center,3.85,0.566,1143,521,154
SHOT0006.MP4,red,entire,middle-center,3.88,0.468,1151,515,155
SHOT0006.MP4,red,entire,middle-center,3.9,0.319,1162,507,156
SHOT0006.MP4,red,entire,middle-center,3.93,0.459,1174,498,157
SHOT0006.MP4,red,entire,top-center,3.95,0.358,1183,489,158
SHOT0006.MP4,red,entire,top-center,3.98,0.495,1193,480,159
